REF_DATE,GEO,DGUID,Companies,Length of track,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VALUE
1999,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2890
1999,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,454
1999,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1547
1999,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
1999,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
1999,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
1999,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
1999,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1999,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
1999,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
1999,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
1999,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
1999,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,18323
1999,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,14440
1999,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,11734
1999,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,291
1999,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,2414
1999,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,3883
1999,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2532
1999,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,420
1999,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,931
2000,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,74412
2000,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,62672
2000,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,43390
2000,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,3231
2000,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,16051
2000,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,11741
2000,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6132
2000,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,932
2000,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4677
2000,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,31764
2000,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,29117
2000,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18509
2000,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,2033
2000,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8575
2000,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2647
2000,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,457
2000,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,64
2000,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2126
2000,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,22590
2000,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,17762
2000,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,12043
2000,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,906
2000,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4814
2000,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4828
2000,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2839
2000,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,449
2000,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1540
2000,Canada,2016A000011124,VIA Rail,Total track operated,Kilometres,196,units ,0,216
2000,Canada,2016A000011124,VIA Rail,Total line owned,Kilometres,196,units ,0,208
2000,Canada,2016A000011124,VIA Rail,"Line owned, first main track",Kilometres,196,units ,0,208
2000,Canada,2016A000011124,VIA Rail,"Line owned, second and other main track",Kilometres,196,units ,0,0
2000,Canada,2016A000011124,VIA Rail,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2000,Canada,2016A000011124,VIA Rail,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,8
2000,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,8
2000,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,0
2000,Canada,2016A000011124,VIA Rail,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,0
2000,Canada,2016A000011124,Regional railways,Total track operated,Kilometres,196,units ,0,19842
2000,Canada,2016A000011124,Regional railways,Total line owned,Kilometres,196,units ,0,15585
2000,Canada,2016A000011124,Regional railways,"Line owned, first main track",Kilometres,196,units ,0,12630
2000,Canada,2016A000011124,Regional railways,"Line owned, second and other main track",Kilometres,196,units ,0,292
2000,Canada,2016A000011124,Regional railways,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,2662
2000,Canada,2016A000011124,Regional railways,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4257
2000,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2828
2000,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,418
2000,Canada,2016A000011124,Regional railways,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1011
2001,Canada,2016A000011124,Total companies,Total track operated,Kilometres,196,units ,0,73821
2001,Canada,2016A000011124,Total companies,Total line owned,Kilometres,196,units ,0,62004
2001,Canada,2016A000011124,Total companies,"Line owned, first main track",Kilometres,196,units ,0,43108
2001,Canada,2016A000011124,Total companies,"Line owned, second and other main track",Kilometres,196,units ,0,2967
2001,Canada,2016A000011124,Total companies,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,15929
2001,Canada,2016A000011124,Total companies,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,11816
2001,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,6130
2001,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,933
2001,Canada,2016A000011124,Total companies,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,4755
2001,Canada,2016A000011124,Canadian National,Total track operated,Kilometres,196,units ,0,31333
2001,Canada,2016A000011124,Canadian National,Total line owned,Kilometres,196,units ,0,28696
2001,Canada,2016A000011124,Canadian National,"Line owned, first main track",Kilometres,196,units ,0,18394
2001,Canada,2016A000011124,Canadian National,"Line owned, second and other main track",Kilometres,196,units ,0,1932
2001,Canada,2016A000011124,Canadian National,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,8370
2001,Canada,2016A000011124,Canadian National,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,2637
2001,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,467
2001,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,64
2001,Canada,2016A000011124,Canadian National,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,2106
2001,Canada,2016A000011124,Canadian Pacific,Total track operated,Kilometres,196,units ,0,22383
2001,Canada,2016A000011124,Canadian Pacific,Total line owned,Kilometres,196,units ,0,17554
2001,Canada,2016A000011124,Canadian Pacific,"Line owned, first main track",Kilometres,196,units ,0,11946
2001,Canada,2016A000011124,Canadian Pacific,"Line owned, second and other main track",Kilometres,196,units ,0,803
2001,Canada,2016A000011124,Canadian Pacific,"Line owned, industrial, yard and sidings",Kilometres,196,units ,0,4805
2001,Canada,2016A000011124,Canadian Pacific,"Total line operated under lease, contract, trackage rights or jointly owned",Kilometres,196,units ,0,4829
2001,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, first main track",Kilometres,196,units ,0,2816
2001,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, second and other main track",Kilometres,196,units ,0,450
2001,Canada,2016A000011124,Canadian Pacific,"Line operated under lease, contract, trackage rights or jointly owned, industrial, yard and sidings",Kilometres,196,units ,0,1563
